,_id,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,TOTAL FEED (%) PV,CLINKER WF(%) PV,LIMESTONE WF(%) PV,SLAG WF(%) PV,GYPSUM WF(%) PV,POZZOLANE WF(%) PV,FLY ASH1 (%) PV,FLY ASH2 (%) PV,CLINKER WF(%) SP,LIMESTONE WF(%) SP,SLAG WF(%) SP,GYPSUM WF(%) SP,POZZOLANE WF(%) SP,FLY ASH1   (%) SP,FLY ASH2  (%) SP,TOTAL FEED (ton/h) PV,CLINKER WF (ton/h) PV,LIMESTONE WF (ton/h) PV,SLAG WF (ton/h) PV,GYPSUM W (ton/h) PV,POZZOLANE WF (ton/h) PV,FLY ASH1 (ton/h) PV,FLY ASH2 (ton/h) PV,TOTAL FEED (ton/h) SP,SLAG WF (ton/h) SP,LIMESTONE WF (ton/h) SP,CLINKER WF (ton/h) SP,BOTOM ASH WF (ton/h) SP,GYPSUM WF (ton/h) SP,FLY ASH 1 (ton/h) SP,FLY ASH 2 (ton/h) SP,INJECTION OF MILL WATER (m³/h) SP,MILL MOTOR POWER (KW) PV,MILL MOTOR CURR (A) PV,RECIRCULATION DAMPER (%) PV,RECIRCULATION DAMPER (%) SP,FRESH AIR DAMPER (%) PV,FRESH AIR DAMPER (%) SP,MAIN FAN POWER (KW) PV,MAIN FAN MOTOR CURR (A) PV,MAIN BF OUT PRESS (mbar) PV,CEMENT MILL BF DP (mbar) PV,GRINDING PRESSURE (bar) SP,GRINDING PRESSURE (bar) PV,BUCKET ELV MTR POWER (KW) PV,BUCKET ELV MOTOR CURR (A) PV,MILL IN PRES (mbar) PV,MILL IN PRES (mbar) SP,MILL IN TEMP (C) PV,MILL EXIT TEMP (C) PV,CEMENT MILL DP (mbar) PV,MILL OUT PRES (mbar) PV,SEPARATOR SPEED (%) SP,SEPARATOR POWER (KW) PV,SEPARATOR SPEED (RPM) PV,ICON BED TEMP(C) SP,ICON BED TEMP(C) PV,ICON CEILING TEMP (C) PV,ICON EXIT TEMP(C) PV,CEMENT MILL TABLE WATER SPRAY(m³/h) PV,ROLLER 1 BED DEPTH (mm),ROLLER 2 BED DEPTH (mm),ROLLER 3 BED DEPTH (mm),MILL VIBRATION (mm/s),GEARBOX ACCEREROMETER 1 VIBRATION (mm/s),GEARBOX ACCEREROMETER 2 VIBRATION (mm/s),HOPPER LEVEL INDICATOR (mg/m³),THRUST PAD 1 OIL PRESS (bar),THRUST PAD 2 OIL PRESS (bar),THRUST PAD 3 OIL PRESS (bar),THRUST PAD 4 OIL PRESS (bar),THRUST PAD 5 OIL PRESS (bar),THRUST PAD 6 OIL PRESS (bar),THRUST PAD 7 OIL PRESS (bar),THRUST PAD 8 OIL PRESS (bar),THRUST PAD 9 OIL PRESS (bar),THRUST PAD 10 OIL PRESS (bar),THRUST PAD 11 OIL PRESS (bar),THRUST PAD 12 OIL PRESS (bar),GRINDING AID ADDITION PV,GRINDING AID ADDITION SP,BLAINE,SO3,FINENESS,Moisture SLAG,Moisture POZZOLANE,Moisture CLINKER,Moisture LIMESTONE,Moisture GYPSUM,Moisture FLYASH 1,Moisture FLY ASH 2,Time Sample Taken CPII,cement type CPII,cement type CPIV,DATE/TIME
2278,5c3a88aadd80273430fa6e63,2019,1,12,21,38,53,97.06,71.15,20.91,1.2,0.74,5.72,0.02,0.15,73.3,22.7,0.0,1.0,3.0,0.0,0.0,51.08,36.27,10.72,0.57,0.37,2.89,0.01,0.09,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,100.0,925.39,102.6,45.2,45.01,0.0,0.0,389.57,616.97,45.06,11.02,114.0,112.0,5.07,8.54,5.11,5.0,152.88,118.43,30.36,26.42,43.0,55.72,748.56,790.0,865.9,810.49,570.97,2.35,2.9,2.0,2.5,0.63,2.0,2.0,0.36,55.0,79.0,50.0,87.0,69.0,66.0,57.0,35.0,41.0,43.0,25.0,28.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:38:53
2279,5c3a88cbdd80273430fa6e64,2019,1,12,21,39,26,96.61,71.82,20.87,0.97,0.75,5.28,0.0,0.18,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.64,36.41,10.64,0.35,0.39,2.67,0.02,0.07,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,100.0,959.58,104.29,42.91,42.84,0.0,0.0,393.56,620.76,45.39,11.06,114.0,112.0,5.04,8.53,4.94,5.0,153.2,116.53,30.39,26.71,43.0,55.65,748.51,790.0,882.66,810.83,582.61,2.36,2.78,2.0,1.18,0.71,2.0,3.0,0.25,83.0,101.0,49.0,51.0,26.0,26.0,25.0,14.0,36.0,37.0,36.0,18.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:39:26
2280,5c3a88eddd80273430fa6e65,2019,1,12,21,39,59,96.47,71.71,21.09,1.01,0.78,5.35,0.03,0.18,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.63,36.22,10.67,0.68,0.4,2.74,0.0,0.1,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,100.0,942.17,104.19,47.15,46.81,0.0,0.0,398.15,660.24,48.44,11.71,114.0,111.0,4.99,8.44,5.75,5.0,152.7,114.62,31.53,28.67,43.0,55.92,748.56,790.0,896.57,811.06,579.48,2.36,4.13,2.86,2.9,0.89,2.0,2.0,0.09,55.0,73.0,47.0,55.0,37.0,48.0,51.0,30.0,52.0,31.0,23.0,25.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:39:59
2281,5c3a890fdd80273430fa6e66,2019,1,12,21,40,33,97.3,71.07,21.08,1.14,0.79,5.61,0.05,0.13,73.3,22.7,0.0,1.0,3.0,0.0,0.0,51.0,36.37,10.76,0.53,0.4,2.87,0.02,0.1,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,100.0,1004.07,110.77,51.43,51.61,0.0,0.0,573.78,945.82,48.6,11.65,114.0,111.0,4.99,8.44,5.22,5.0,152.65,113.01,32.63,29.06,43.0,55.71,749.09,790.0,907.46,811.92,589.46,2.36,4.87,2.0,1.76,0.69,2.0,2.0,0.36,69.0,92.0,49.0,64.0,38.0,40.5,45.0,26.0,31.0,35.0,24.0,22.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:40:33
2282,5c3a8932dd80273430fa6e67,2019,1,12,21,41,7,96.73,71.7,21.23,0.86,0.75,5.36,0.0,0.14,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.8,36.37,10.82,0.36,0.38,2.69,0.02,0.08,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,100.0,927.92,100.27,57.54,57.94,0.0,0.0,448.98,725.17,51.67,12.68,114.0,110.0,5.0,8.5,5.34,5.0,152.27,111.63,34.12,30.37,43.0,55.91,748.78,790.0,911.73,811.57,582.5,2.36,4.99,2.32,2.0,0.75,2.0,2.0,4.41,62.0,77.0,48.0,56.0,20.0,28.0,35.0,25.0,64.0,46.0,42.0,22.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:41:07
2283,5c3a8955dd80273430fa6e68,2019,1,12,21,41,42,96.0,71.95,21.16,0.67,0.74,5.11,0.0,0.19,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.38,36.31,10.66,0.32,0.37,2.6,0.01,0.06,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,100.0,981.23,104.85,55.25,54.97,0.0,0.0,452.15,710.49,51.88,12.92,114.0,110.0,5.03,8.5,5.26,5.0,152.77,110.52,34.2,30.22,43.0,55.68,748.67,790.0,911.73,811.35,580.16,2.36,6.53,2.0,0.05,0.54,2.0,2.0,0.04,60.0,76.0,47.0,67.0,48.0,54.0,60.0,41.0,38.0,52.0,29.0,29.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:41:42
2284,5c3a8979dd80273430fa6e69,2019,1,12,21,42,17,97.07,70.98,20.82,1.1,0.7,6.32,0.0,0.08,73.3,22.7,0.0,1.0,3.0,0.0,0.0,51.27,36.29,10.63,0.58,0.36,3.31,0.01,0.07,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,50.0,976.16,111.95,49.0,48.43,0.0,0.0,393.9,619.16,45.05,11.43,114.0,109.0,4.98,8.45,4.38,5.0,153.12,109.43,32.71,26.7,43.0,55.72,748.67,790.0,904.44,809.63,577.54,1.98,4.6,2.0,1.81,0.64,2.0,2.0,0.09,66.0,76.0,40.0,81.0,58.0,76.0,70.0,37.0,39.0,52.0,47.0,42.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:42:17
2285,5c3a899ddd80273430fa6e6a,2019,1,12,21,42,53,98.82,70.32,20.54,0.91,0.72,7.3,0.0,0.09,73.3,22.7,0.0,1.0,3.0,0.0,0.0,51.8,36.35,10.64,0.59,0.37,3.7,0.0,0.09,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,50.0,987.17,110.55,45.36,45.44,0.0,0.0,391.82,608.42,45.49,11.12,114.0,119.0,4.97,8.4,4.86,5.0,153.55,108.57,31.88,26.86,43.0,55.72,748.78,790.0,892.24,808.04,583.19,1.65,3.07,2.0,1.24,0.7,2.0,3.0,2.25,92.0,109.0,51.0,63.0,49.0,40.0,30.0,18.0,34.0,47.0,39.0,21.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:42:53
2286,5c3a89c0dd80273430fa6e6b,2019,1,12,21,43,29,97.08,71.24,20.91,1.14,0.76,5.6,0.06,0.12,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.7,36.25,10.6,0.59,0.39,2.82,0.03,0.05,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,50.0,946.46,102.39,44.76,44.78,0.0,0.0,387.38,612.53,45.52,11.23,114.0,117.0,5.02,8.48,4.84,5.0,153.98,108.04,31.7,26.92,43.0,55.55,748.56,790.0,878.1,804.9,570.12,1.64,3.26,2.82,1.99,0.74,2.0,2.0,0.25,64.0,77.0,46.0,72.5,57.0,64.0,55.0,26.0,26.0,37.0,39.0,31.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:43:29
2287,5c3a89e3dd80273430fa6e6c,2019,1,12,21,44,4,96.99,71.29,21.26,1.07,0.79,5.39,0.01,0.08,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.92,36.21,10.83,0.65,0.4,2.78,0.01,0.05,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,931.53,103.3,42.93,42.3,0.0,0.0,385.19,619.69,45.44,11.04,114.0,117.0,5.05,8.53,4.96,5.0,154.02,107.86,30.83,27.21,43.0,55.58,748.67,790.0,861.86,801.36,579.65,1.78,4.88,2.06,1.79,0.7,2.0,2.0,0.01,83.0,110.0,50.0,60.0,26.0,19.0,19.0,12.0,20.0,16.0,3.0,10.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:44:04
2288,5c3a8a07dd80273430fa6e6d,2019,1,12,21,44,39,97.0,71.43,21.15,0.91,0.82,5.52,0.03,0.18,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.78,36.23,10.82,0.53,0.42,2.81,0.02,0.05,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,941.39,101.44,44.15,44.25,0.0,0.0,396.46,631.5,45.64,10.91,114.0,116.0,5.05,8.55,5.16,5.0,154.1,107.53,30.11,27.36,43.0,55.69,749.15,790.0,845.61,796.96,567.89,2.15,4.05,2.0,2.0,0.79,2.0,2.0,4.41,64.0,79.0,44.0,52.0,46.0,60.5,60.0,35.0,25.0,30.0,10.0,19.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:44:39
2289,5c3a8a2add80273430fa6e6e,2019,1,12,21,45,15,97.04,71.51,21.06,0.85,0.81,5.45,0.03,0.13,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.84,36.38,10.68,0.53,0.41,2.79,0.0,0.05,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1005.62,107.26,46.29,46.55,0.0,0.0,394.35,626.62,45.56,11.06,114.0,116.0,5.01,8.46,5.12,5.0,153.38,106.88,29.79,27.31,43.0,55.49,748.72,790.0,829.25,793.6,572.8,2.17,5.0,2.0,1.37,0.96,2.0,3.0,0.06,40.0,84.0,50.0,71.0,22.0,21.0,23.0,14.0,54.0,13.0,1.0,7.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:45:15
2290,5c3a8a4ddd80273430fa6e6f,2019,1,12,21,45,50,96.69,71.75,20.89,0.95,0.8,5.42,0.0,0.11,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.78,36.43,10.57,0.49,0.41,2.76,0.0,0.07,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1011.03,110.06,47.45,47.03,0.0,0.0,398.09,626.2,45.36,11.04,114.0,115.0,4.99,8.44,4.95,5.0,151.68,105.99,29.57,27.33,43.0,55.81,748.93,790.0,813.29,790.35,558.93,2.17,4.71,2.0,2.78,0.72,2.0,2.0,0.01,66.0,89.0,45.0,61.0,55.0,47.0,40.0,28.0,24.0,28.0,9.0,31.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:45:50
2291,5c3a8a71dd80273430fa6e70,2019,1,12,21,46,25,96.94,71.55,21.1,1.08,0.81,5.23,0.04,0.13,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.77,36.36,10.75,0.61,0.42,2.64,0.01,0.09,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,946.7,101.02,45.48,45.09,0.0,0.0,388.3,602.17,45.88,10.74,114.0,114.0,5.03,8.51,5.05,5.0,150.55,105.16,29.79,27.58,43.0,56.16,748.83,790.0,798.81,789.95,568.75,2.18,4.93,2.42,2.25,0.87,2.0,3.0,1.96,37.0,70.0,47.0,105.0,42.0,44.0,49.0,40.0,45.0,41.0,3.0,12.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:46:25
2292,5c3a8a95dd80273430fa6e71,2019,1,12,21,47,1,96.83,71.74,21.09,0.87,0.82,5.37,0.01,0.09,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.88,36.41,10.68,0.71,0.42,2.75,0.01,0.09,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,971.68,108.55,43.86,43.64,0.0,0.0,393.62,616.53,45.74,10.69,114.0,114.0,5.03,8.5,4.85,5.0,149.55,104.37,30.02,27.63,43.0,56.27,749.15,790.0,788.72,790.52,555.28,2.17,2.45,2.04,4.18,0.96,2.0,3.0,0.16,58.0,96.0,47.0,77.0,27.0,18.0,17.0,5.0,40.0,29.0,19.0,23.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:47:01
2293,5c3a8ab8dd80273430fa6e72,2019,1,12,21,47,37,96.99,71.24,21.15,0.87,0.77,5.79,0.0,0.11,73.3,22.7,0.0,1.0,3.0,0.0,0.0,51.12,36.35,10.71,0.52,0.39,2.97,0.01,0.09,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,931.35,100.51,41.52,41.19,0.0,0.0,388.3,619.19,45.75,10.73,114.0,113.0,5.02,8.49,4.86,5.0,148.15,103.84,30.62,27.77,43.0,56.6,748.67,790.0,780.62,791.89,563.78,2.18,3.93,2.0,1.35,0.92,2.0,2.0,0.01,53.0,78.0,47.0,66.0,40.0,33.0,38.0,24.0,36.0,41.0,19.0,27.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:47:37
2294,5c3a8adadd80273430fa6e73,2019,1,12,21,48,12,96.14,71.52,21.14,0.92,0.77,5.48,0.0,0.05,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.87,36.28,10.74,0.52,0.39,2.76,0.01,0.06,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,989.57,108.87,42.22,42.42,0.0,0.0,390.86,617.18,45.9,10.58,114.0,113.0,5.02,8.47,5.14,5.0,146.95,103.43,30.42,28.02,43.0,56.45,748.83,790.0,777.55,794.85,553.8,2.17,1.66,2.04,1.97,1.05,2.0,3.0,0.91,48.0,81.0,48.0,76.0,62.0,44.0,39.0,24.0,18.0,18.0,19.0,22.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:48:12
2295,5c3a8afddd80273430fa6e74,2019,1,12,21,48,46,96.54,71.73,21.22,0.87,0.78,5.23,0.01,0.09,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.71,36.27,10.77,0.53,0.39,2.67,0.0,0.1,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1004.26,105.16,42.26,42.38,0.0,0.0,400.15,627.57,45.99,10.55,114.0,113.0,5.01,8.48,5.21,5.0,146.0,102.96,30.49,27.87,43.0,56.05,749.2,790.0,776.63,796.74,561.04,2.17,5.99,3.0,2.14,0.78,2.0,2.0,1.21,48.0,75.0,44.5,74.0,38.0,47.0,56.0,31.0,49.0,43.0,26.0,29.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:48:46
2296,5c3a8b21dd80273430fa6e75,2019,1,12,21,49,21,96.7,71.72,20.94,0.92,0.78,5.53,0.03,0.17,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.87,36.4,10.65,0.5,0.4,2.84,0.01,0.04,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1014.06,107.64,44.38,44.58,0.0,0.0,393.62,624.78,45.91,10.71,114.0,113.0,4.99,8.45,5.16,5.0,144.57,102.71,30.83,27.71,43.0,55.94,748.72,790.0,775.72,799.13,557.85,2.17,4.19,2.0,1.92,0.8,2.0,2.0,0.04,72.0,75.0,46.0,73.0,48.0,53.0,33.0,22.0,47.0,47.0,33.0,25.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:49:21
2297,5c3a8b44dd80273430fa6e76,2019,1,12,21,49,57,97.38,71.09,21.06,0.77,0.84,6.09,0.04,0.05,73.3,22.7,0.0,1.0,3.0,0.0,0.0,51.15,36.21,10.71,0.54,0.43,3.12,0.01,0.06,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1097.26,116.45,46.64,46.62,0.0,0.0,388.17,620.79,45.89,10.46,114.0,113.0,5.03,8.5,5.24,5.0,142.98,102.57,30.98,28.11,43.0,55.6,748.88,790.0,777.55,801.3,562.13,2.17,5.09,4.28,1.9,0.81,2.0,3.0,0.04,60.0,76.0,49.0,72.0,48.0,50.0,50.0,34.0,35.0,29.0,13.0,32.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:49:57
2298,5c3a8b66dd80273430fa6e77,2019,1,12,21,50,32,97.72,71.14,20.9,1.03,0.83,5.98,0.01,0.14,73.3,22.7,0.0,1.0,3.0,0.0,0.0,51.11,36.34,10.75,0.67,0.43,3.02,0.01,0.08,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1038.11,108.23,48.81,49.11,0.0,0.0,394.07,608.54,46.17,10.47,114.0,112.0,5.04,8.54,5.19,5.0,142.0,102.45,31.2,28.17,43.0,55.86,748.83,790.0,779.71,803.36,561.16,2.17,5.32,2.16,2.01,0.86,2.0,3.0,1.21,65.0,85.0,49.0,51.0,26.0,19.0,17.0,33.0,30.0,38.0,31.0,34.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:50:32
2299,5c3a8b99dd80273430fa6e78,2019,1,12,21,51,6,96.81,71.53,21.14,0.92,0.8,5.29,0.04,0.16,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.75,36.38,10.76,0.52,0.41,2.67,0.03,0.1,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1070.12,113.04,49.87,49.26,0.0,0.0,384.94,618.07,46.11,10.52,114.0,112.0,ERROR,8.53,4.71,5.0,141.07,102.35,31.25,27.97,43.0,56.38,748.62,ERROR,ERROR,807.35,570.74,2.17,5.66,2.0,2.97,0.76,2.0,2.5,0.01,77.0,97.0,48.0,57.0,23.0,20.0,31.0,9.0,33.0,35.0,33.0,24.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:51:06
2300,5c3a8bbddd80273430fa6e79,2019,1,12,21,51,57,96.19,71.68,21.29,1.05,0.74,5.08,0.03,0.09,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.7,36.35,10.76,0.48,0.37,2.6,0.02,0.06,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1027.92,110.18,43.8,44.04,0.0,0.0,393.48,616.79,46.02,10.38,114.0,111.0,5.02,8.54,4.89,5.0,141.45,102.32,30.96,28.11,43.0,55.7,748.99,790.0,786.84,809.06,561.44,2.17,6.07,2.83,1.96,0.61,2.0,3.0,0.01,56.0,79.0,46.0,78.0,56.0,72.0,70.0,43.0,44.0,54.0,41.0,34.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:51:57
2301,5c3a8be0dd80273430fa6e7a,2019,1,12,21,52,33,96.92,71.43,21.02,1.1,0.71,5.59,0.0,0.15,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.85,36.28,10.73,0.54,0.36,2.85,0.01,0.08,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1076.75,115.54,41.15,41.29,0.0,0.0,387.77,627.12,46.24,10.42,114.0,111.0,4.96,8.41,4.89,5.0,142.05,102.34,30.88,28.04,43.0,55.76,748.51,790.0,791.68,812.15,570.06,2.17,5.25,2.0,2.09,0.65,2.0,2.0,2.25,69.0,92.0,46.5,72.0,59.0,61.0,56.0,32.0,37.0,46.0,38.0,29.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:52:33
2302,5c3a8c04dd80273430fa6e7b,2019,1,12,21,53,8,96.23,71.95,21.2,0.73,0.73,5.23,0.04,0.1,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.61,36.31,10.68,0.49,0.37,2.68,0.02,0.07,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1052.22,119.39,43.83,43.82,0.0,0.0,396.31,625.73,46.22,10.53,114.0,111.0,4.97,8.42,4.65,5.0,142.8,102.49,30.98,27.68,43.0,56.14,748.72,790.0,795.73,814.37,560.36,2.17,5.18,2.95,1.69,0.92,2.0,3.0,0.04,69.5,107.0,47.0,56.0,23.0,21.0,49.0,32.0,50.0,57.0,45.0,42.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:53:08
2303,5c3a8c26dd80273430fa6e7c,2019,1,12,21,53,44,96.83,71.59,20.87,0.91,0.72,5.88,0.02,0.15,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.96,36.36,10.6,0.44,0.37,3.01,0.0,0.09,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1013.33,111.94,41.46,41.05,0.0,0.0,394.31,615.96,45.91,10.47,114.0,110.5,5.0,8.44,5.01,5.0,143.3,102.38,30.83,27.88,43.0,56.26,748.62,790.0,800.06,816.25,570.52,2.17,5.44,2.0,2.0,0.77,2.0,2.0,0.06,41.0,72.0,47.0,59.0,45.0,46.0,48.0,32.0,25.0,32.0,11.0,25.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:53:44
2304,5c3a8c49dd80273430fa6e7d,2019,1,12,21,54,18,96.46,71.83,20.87,1.22,0.75,5.34,0.01,0.14,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.72,36.29,10.6,0.67,0.38,2.67,0.01,0.05,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1081.94,113.92,42.76,42.64,0.0,0.0,392.64,628.6,46.17,10.41,114.0,111.0,5.03,8.51,5.19,5.0,144.4,102.34,30.84,27.91,43.0,56.44,748.78,800.0,803.2,817.34,564.35,2.17,6.18,2.56,0.66,0.74,2.0,2.0,6.25,58.0,85.0,45.0,61.0,31.0,41.0,46.0,34.0,55.0,54.0,34.0,21.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:54:18
2305,5c3a8c6bdd80273430fa6e7e,2019,1,12,21,54,53,97.01,71.48,20.99,0.83,0.77,5.81,0.01,0.19,73.3,22.7,0.0,1.0,3.0,0.0,0.0,50.94,36.38,10.71,0.52,0.39,2.98,0.02,0.06,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1036.23,114.03,44.55,44.44,0.0,0.0,390.77,608.6,46.06,10.45,114.0,110.0,5.03,8.5,5.01,5.0,143.88,102.31,31.1,27.87,43.0,56.32,748.88,800.0,805.93,820.02,573.71,2.17,5.99,2.0,1.69,0.6,2.0,2.0,0.2,56.0,77.0,45.0,56.0,38.0,42.0,43.0,25.0,23.0,35.0,26.0,34.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:54:53
2306,5c3a8c8ddd80273430fa6e7f,2019,1,12,21,55,27,97.28,71.0,20.9,1.02,0.78,6.06,0.01,0.11,73.3,22.7,0.0,1.0,3.0,0.0,0.0,51.1,36.4,10.7,0.42,0.4,3.04,0.01,0.07,52.53,0.0,1.5,36.65,11.35,0.5,0.0,0.0,80.0,1078.3,113.8,46.87,46.79,0.0,0.0,395.77,618.15,45.88,10.56,114.0,110.0,4.95,8.4,4.96,5.0,143.43,102.39,31.1,27.71,43.0,56.23,749.36,800.0,808.1,820.71,565.27,2.18,4.75,2.93,1.65,0.79,2.0,2.0,0.09,58.0,70.0,36.0,63.0,45.0,50.0,53.0,40.0,39.0,32.0,17.0,26.0,0.0,0.0,3500.0,1.84,4.2,9.8,1.31,0.08,9.91,5.13,0.03,0.03,236.0,0.0,1.0,2019-01-12 21:55:27
